Index	Label
2997	2
2998	3
2999	5
3000	3
3001	2
3002	0
3003	0
3004	3
3005	2
3006	5
3007	3
3008	3
3009	3
3010	5
3011	3
3012	5
3013	3
3014	5
3015	4
3016	4
3017	0
3018	4
3019	3
3020	5
3021	1
3022	3
3023	4
3024	1
3025	1
3026	4
3027	2
3028	1
3029	3
3030	2
3031	4
3032	1
3033	2
3034	2
3035	4
3036	5
3037	5
3038	2
3039	3
3040	3
3041	5
3042	4
3043	3
3044	3
3045	2
3046	3
3047	5
3048	3
3049	0
3050	1
3051	0
3052	3
3053	5
3054	2
3055	3
3056	3
3057	4
3058	0
3059	2
3060	2
3061	0
3062	1
3063	0
3064	3
3065	3
3066	2
3067	1
3068	5
3069	1
3070	4
3071	1
3072	2
3073	0
3074	1
3075	4
3076	2
3077	4
3078	4
3079	3
3080	5
3081	0
3082	3
3083	2
3084	2
3085	4
3086	4
3087	5
3088	4
3089	2
3090	2
3091	0
3092	4
3093	3
3094	1
3095	5
3096	3
3097	3
3098	4
3099	0
3100	0
3101	5
3102	3
3103	2
3104	1
3105	4
3106	5
3107	2
3108	3
3109	0
3110	5
3111	4
3112	4
3113	4
3114	4
3115	1
3116	3
3117	1
3118	0
3119	0
3120	5
3121	1
3122	0
3123	4
3124	2
3125	5
3126	2
3127	2
3128	3
3129	1
3130	2
3131	1
3132	0
3133	4
3134	1
3135	4
3136	0
3137	5
3138	0
3139	0
3140	0
3141	2
3142	2
3143	1
3144	1
3145	5
3146	3
3147	1
3148	3
3149	1
3150	4
3151	5
3152	1
3153	1
3154	5
3155	5
3156	5
3157	1
3158	3
3159	4
3160	4
3161	0
3162	4
3163	4
3164	0
3165	4
3166	5
3167	2
3168	0
3169	4
3170	2
3171	4
3172	3
3173	4
3174	5
3175	5
3176	3
3177	4
3178	3
3179	4
3180	3
3181	4
3182	5
3183	3
3184	5
3185	5
3186	5
3187	4
3188	3
3189	0
3190	0
3191	0
3192	2
3193	1
3194	5
3195	0
3196	1
3197	4
3198	0
3199	3
3200	3
3201	3
3202	4
3203	2
3204	4
3205	0
3206	1
3207	3
3208	0
3209	4
3210	2
3211	3
3212	4
3213	3
3214	4
3215	5
3216	5
3217	5
3218	5
3219	5
3220	2
3221	2
3222	2
3223	0
3224	4
3225	2
3226	1
3227	0
3228	4
3229	4
3230	3
3231	5
3232	3
3233	4
3234	3
3235	4
3236	0
3237	0
3238	4
3239	0
3240	2
3241	1
3242	0
3243	1
3244	5
3245	2
3246	1
3247	4
3248	4
3249	0
3250	2
3251	1
3252	5
3253	4
3254	1
3255	5
3256	1
3257	5
3258	3
3259	2
3260	2
3261	0
3262	4
3263	3
3264	4
3265	5
3266	5
3267	2
3268	5
3269	5
3270	2
3271	4
3272	5
3273	5
3274	0
3275	4
3276	3
3277	4
3278	0
3279	0
3280	2
3281	2
3282	1
3283	4
3284	4
3285	1
3286	0
3287	4
3288	0
3289	3
3290	4
3291	5
3292	4
3293	5
3294	4
3295	5
3296	1
3297	0
3298	1
3299	4
3300	1
3301	2
3302	2
3303	5
3304	2
3305	3
3306	0
3307	1
3308	3
3309	3
3310	2
3311	3
3312	5
3313	5
3314	2
3315	3
3316	1
3317	1
3318	4
3319	3
3320	2
3321	1
3322	1
3323	0
3324	0
3325	5
3326	5
3327	5
3328	3
3329	2
3330	0
3331	4
3332	5
3333	5
3334	3
3335	2
3336	5
3337	5
3338	2
3339	4
3340	3
3341	0
3342	3
3343	5
3344	2
3345	0
3346	5
3347	0
3348	0
3349	3
3350	2
3351	3
3352	3
3353	3
3354	4
3355	2
3356	0
3357	2
3358	1
3359	4
3360	4
3361	1
3362	0
3363	2
3364	1
3365	2
3366	4
3367	5
3368	1
3369	2
3370	1
3371	3
3372	0
3373	5
3374	3
3375	3
3376	2
3377	5
3378	0
3379	5
3380	1
3381	2
3382	3
3383	5
3384	0
3385	3
3386	4
3387	2
3388	1
3389	1
3390	5
3391	3
3392	1
3393	4
3394	1
3395	0
3396	3
3397	0
3398	3
3399	1
3400	1
3401	4
3402	1
3403	2
3404	5
3405	4
3406	1
3407	1
3408	5
3409	0
3410	5
3411	4
3412	4
3413	1
3414	2
3415	2
3416	3
3417	2
3418	4
3419	5
3420	3
3421	0
3422	5
3423	4
3424	0
3425	1
3426	1
3427	1
3428	2
3429	2
3430	3
3431	2
3432	0
3433	2
3434	2
3435	1
3436	1
3437	4
3438	2
3439	5
3440	4
3441	0
3442	2
3443	1
3444	4
3445	3
3446	2
3447	1
3448	1
3449	3
3450	0
3451	0
3452	0
3453	0
3454	4
3455	0
3456	3
3457	0
3458	1
3459	3
3460	1
3461	4
3462	4
3463	0
3464	3
3465	5
3466	1
3467	4
3468	3
3469	1
3470	4
3471	2
3472	4
3473	2
3474	2
3475	4
3476	1
3477	3
3478	5
3479	0
3480	4
3481	5
3482	1
3483	2
3484	5
3485	1
3486	5
3487	3
3488	1
3489	2
3490	4
3491	5
3492	5
3493	3
3494	4
3495	2
3496	1
3497	3
3498	4
3499	3
3500	0
3501	2
3502	4
3503	4
3504	3
3505	5
3506	3
3507	0
3508	3
3509	0
3510	3
3511	0
3512	5
3513	2
3514	5
3515	2
3516	1
3517	2
3518	1
3519	4
3520	4
3521	4
3522	5
3523	5
3524	4
3525	1
3526	4
3527	1
3528	3
3529	2
3530	3
3531	2
3532	2
3533	0
3534	3
3535	0
3536	3
3537	2
3538	1
3539	4
3540	2
3541	4
3542	4
3543	0
3544	2
3545	2
3546	4
3547	2
3548	2
3549	5
3550	0
3551	0
3552	1
3553	4
3554	0
3555	2
3556	1
3557	4
3558	3
3559	3
3560	2
3561	1
3562	0
3563	5
3564	5
3565	1
3566	3
3567	5
3568	0
3569	4
3570	5
3571	2
3572	0
3573	5
3574	0
3575	5
3576	3
3577	5
3578	4
3579	4
3580	4
3581	3
3582	3
3583	4
3584	4
3585	1
3586	2
3587	0
3588	5
3589	3
3590	5
3591	0
3592	0
3593	5
3594	0
3595	4
3596	1
3597	0
3598	4
3599	0
3600	4
3601	0
3602	4
3603	5
3604	2
3605	1
3606	0
3607	5
3608	3
3609	5
3610	3
3611	4
3612	4
3613	4
3614	0
3615	3
3616	0
3617	3
3618	3
3619	5
3620	0
3621	0
3622	4
3623	3
3624	2
3625	3
3626	4
3627	3
3628	4
3629	1
3630	0
3631	1
3632	3
3633	2
3634	3
3635	1
3636	1
3637	0
3638	4
3639	2
3640	4
3641	3
3642	4
3643	4
3644	5
3645	1
3646	1
3647	5
3648	3
3649	0
3650	5
3651	3
3652	5
3653	0
3654	3
3655	0
3656	5
3657	0
3658	2
3659	5
3660	5
3661	3
3662	3
3663	1
3664	5
3665	4
3666	0
3667	2
3668	1
3669	3
3670	0
3671	2
3672	3
3673	3
3674	4
3675	3
3676	1
3677	2
3678	5
3679	5
3680	4
3681	4
3682	2
3683	5
3684	5
3685	2
3686	0
3687	1
3688	1
3689	1
3690	0
3691	4
3692	0
3693	1
3694	0
3695	0
3696	5
3697	4
3698	2
3699	4
3700	2
3701	2
3702	2
3703	4
3704	1
3705	3
3706	1
3707	0
3708	1
3709	5
3710	4
3711	0
3712	5
3713	2
3714	1
3715	2
3716	1
3717	4
3718	1
3719	4
3720	2
3721	1
3722	5
3723	4
3724	2
3725	3
3726	0
3727	0
3728	4
3729	3
3730	5
3731	2
3732	1
3733	4
3734	1
3735	3
3736	1
3737	1
3738	1
3739	4
3740	5
3741	1
3742	1
3743	3
3744	2
3745	5
3746	5
3747	3
3748	2
3749	4
3750	5
3751	5
3752	1
3753	4
3754	0
3755	2
3756	5
3757	2
3758	2
3759	0
3760	2
3761	5
3762	1
3763	5
3764	0
3765	2
3766	3
3767	1
3768	4
3769	3
3770	0
3771	0
3772	0
3773	2
3774	3
3775	0
3776	0
3777	1
3778	3
3779	5
3780	5
3781	4
3782	4
3783	4
3784	5
3785	1
3786	2
3787	1
3788	1
3789	0
3790	3
3791	4
3792	0
3793	5
3794	2
3795	1
3796	2
3797	5
3798	0
3799	4
3800	3
3801	3
3802	5
3803	1
3804	3
3805	5
3806	0
3807	3
3808	3
3809	3
3810	3
3811	5
3812	3
3813	2
3814	5
3815	2
3816	2
3817	3
3818	2
3819	4
3820	2
3821	4
3822	1
3823	5
3824	0
3825	0
3826	3
3827	4
3828	1
3829	3
3830	1
3831	0
3832	1
3833	2
3834	0
3835	4
3836	3
3837	3
3838	0
3839	4
3840	0
3841	1
3842	1
3843	2
3844	2
3845	4
3846	3
3847	4
3848	4
3849	4
3850	5
3851	4
3852	0
3853	2
3854	3
3855	3
3856	2
3857	4
3858	5
3859	2
3860	4
3861	5
3862	2
3863	2
3864	1
3865	4
3866	3
3867	5
3868	4
3869	0
3870	0
3871	5
3872	0
3873	0
3874	2
3875	5
3876	0
3877	4
3878	0
3879	3
3880	5
3881	0
3882	4
3883	5
3884	3
3885	0
3886	4
3887	3
3888	3
3889	1
3890	1
3891	0
3892	0
3893	5
3894	0
3895	0
3896	0
3897	0
3898	4
3899	3
3900	0
3901	2
3902	0
3903	5
3904	0
3905	5
3906	1
3907	4
3908	4
3909	2
3910	5
3911	3
3912	5
3913	2
3914	2
3915	5
3916	2
3917	1
3918	5
3919	5
3920	1
3921	4
3922	1
3923	2
3924	3
3925	2
3926	4
3927	3
3928	1
3929	5
3930	4
3931	3
3932	0
3933	1
3934	2
3935	5
3936	4
3937	4
3938	5
3939	4
3940	2
3941	3
3942	0
3943	1
3944	4
3945	3
3946	1
3947	4
3948	0
3949	0
3950	3
3951	0
3952	4
3953	4
3954	4
3955	5
3956	5
3957	2
3958	4
3959	3
3960	1
3961	3
3962	5
3963	5
3964	5
3965	2
3966	5
3967	1
3968	5
3969	1
3970	3
3971	5
3972	1
3973	1
3974	2
3975	3
3976	3
3977	1
3978	2
3979	0
3980	0
3981	1
3982	2
3983	5
3984	5
3985	3
3986	4
3987	4
3988	2
3989	5
3990	3
3991	3
3992	0
3993	1
3994	3
3995	0
3996	2
3997	0
3998	3
3999	3
4000	3
4001	5
4002	2
4003	5
4004	3
4005	3
4006	2
4007	5
4008	3
4009	0
4010	4
4011	5
4012	2
4013	1
4014	1
4015	3
4016	2
4017	0
4018	1
4019	0
4020	3
4021	4
4022	3
4023	3
4024	2
4025	1
4026	1
4027	1
4028	2
4029	1
4030	3
4031	5
4032	3
4033	3
4034	0
4035	5
4036	2
4037	4
4038	1
4039	0
4040	4
4041	5
4042	0
4043	1
4044	1
4045	4
4046	4
4047	3
4048	1
4049	4
4050	1
4051	1
4052	1
4053	4
4054	5
4055	3
4056	5
4057	1
4058	0
4059	1
4060	3
4061	0
4062	0
4063	1
4064	1
4065	1
4066	2
4067	2
4068	5
4069	5
4070	0
4071	4
4072	5
4073	4
4074	3
4075	4
4076	0
4077	5
4078	2
4079	0
4080	4
4081	5
4082	2
4083	5
4084	0
4085	2
4086	4
4087	5
4088	2
4089	3
4090	1
4091	3
4092	5
4093	5
4094	1
4095	5
4096	2
4097	5
4098	4
4099	5
4100	1
4101	4
4102	0
4103	3
4104	1
4105	2
4106	5
4107	3
4108	1
4109	4
4110	1
4111	3
4112	1
4113	0
4114	0
4115	0
4116	2
4117	1
4118	0
4119	2
4120	2
4121	5
4122	4
4123	0
4124	3
4125	3
4126	4
4127	1
4128	4
4129	5
4130	1
4131	4
4132	1
4133	2
4134	3
4135	4
4136	0
4137	0
4138	0
4139	0
4140	2
4141	0
4142	4
4143	5
4144	0
4145	2
4146	0
4147	4
4148	4
4149	4
4150	1
4151	2
4152	2
4153	2
4154	0
4155	5
4156	1
4157	4
4158	4
4159	2
4160	1
4161	4
4162	3
4163	4
4164	4
4165	0
4166	1
4167	3
4168	2
4169	1
4170	2
4171	2
4172	1
4173	0
4174	3
4175	2
4176	2
4177	1
4178	4
4179	2
4180	1
4181	5
4182	1
4183	0
4184	1
4185	3
4186	2
4187	0
4188	1
4189	3
4190	2
4191	3
4192	3
4193	1
4194	5
4195	1
4196	5
4197	1
4198	0
4199	1
4200	5
4201	1
4202	0
4203	0
4204	5
4205	0
4206	0
4207	3
4208	5
4209	3
4210	5
4211	3
4212	3
4213	3
4214	4
4215	3
4216	1
4217	4
4218	5
4219	2
4220	5
4221	5
4222	2
4223	5
4224	2
4225	2
4226	4
4227	3
4228	5
4229	3
4230	1
4231	4
4232	0
4233	1
4234	4
4235	2
4236	1
4237	2
4238	5
4239	2
4240	1
4241	2
4242	3
4243	1
4244	4
4245	1
4246	2
4247	3
4248	2
4249	2
4250	0
4251	0
4252	4
4253	2
4254	2
4255	2
4256	0
4257	5
4258	4
4259	2
4260	1
4261	2
4262	4
4263	2
4264	3
4265	2
4266	0
4267	0
4268	2
4269	2
4270	4
4271	3
4272	1
4273	0
4274	4
4275	5
4276	0
4277	5
4278	0
4279	4
4280	4
4281	4
4282	3
4283	1
4284	0
4285	1
4286	0
4287	4
4288	3
4289	1
4290	5
4291	3
4292	1
4293	1
4294	3
4295	5
4296	4
4297	3
4298	4
4299	1
4300	3
4301	3
4302	0
4303	3
4304	3
4305	4
4306	5
4307	1
4308	4
4309	4
4310	3
4311	4
4312	0
4313	3
4314	5
4315	5
4316	5
4317	4
4318	1
4319	4
4320	1
4321	1
4322	5
4323	3
4324	5
4325	2
4326	2
4327	2
4328	2
4329	1
4330	2
4331	4
4332	1
4333	4
4334	5
4335	3
4336	0
4337	5
4338	5
4339	3
4340	0
4341	4
4342	2
4343	1
4344	1
4345	2
4346	4
4347	2
4348	0
4349	1
4350	3
4351	5
4352	4
4353	3
4354	2
4355	2
4356	3
4357	3
4358	5
4359	3
4360	0
4361	2
4362	2
4363	0
4364	0
4365	0
4366	4
4367	1
4368	1
4369	0
4370	2
4371	0
4372	4
4373	4
4374	4
4375	2
4376	1
4377	0
4378	1
4379	3
4380	0
4381	4
4382	2
4383	5
4384	5
4385	2
4386	3
4387	2
4388	4
4389	0
4390	0
4391	5
4392	3
4393	5
4394	0
4395	0
4396	5
4397	0
4398	4
4399	0
4400	4
4401	2
4402	2
4403	1
4404	2
4405	0
4406	1
4407	5
4408	3
4409	3
4410	0
4411	1
4412	5
4413	2
4414	5
4415	1
4416	2
4417	3
4418	4
4419	3
4420	1
4421	4
4422	2
4423	2
4424	3
4425	5
4426	0
4427	3
4428	2
4429	3
4430	2
4431	0
4432	4
4433	1
4434	0
4435	4
4436	3
4437	3
4438	4
4439	2
4440	2
4441	0
4442	4
4443	2
4444	1
4445	4
4446	1
4447	3
4448	0
4449	0
4450	5
4451	1
4452	4
4453	2
4454	2
4455	2
4456	4
4457	4
4458	3
4459	5
4460	5
4461	1
4462	4
4463	2
4464	5
4465	3
4466	2
4467	0
4468	5
4469	4
4470	0
4471	4
4472	1
4473	5
4474	5
4475	2
4476	5
4477	4
4478	5
4479	0
4480	2
4481	2
4482	5
4483	3
4484	1
4485	0
4486	0
4487	4
4488	3
4489	4
4490	0
4491	2
4492	4
4493	5
4494	0
4495	5
4496	4
4497	2
4498	5
4499	0
4500	0
4501	4
4502	0
4503	0
4504	3
4505	1
4506	2
4507	2
4508	0
4509	0
4510	0
4511	2
4512	3
4513	1
4514	4
4515	3
4516	2
4517	1
4518	0
4519	5
4520	4
4521	2
4522	4
4523	4
4524	1
4525	1
4526	4
4527	3
4528	1
4529	1
4530	0
4531	1
4532	0
4533	0
4534	1
4535	3
4536	1
4537	4
4538	2
4539	1
4540	0
4541	0
4542	4
4543	0
4544	3
4545	5
4546	4
4547	0
4548	1
4549	2
4550	3
4551	2
4552	4
4553	3
4554	5
4555	1
4556	1
4557	1
4558	3
4559	0
4560	1
4561	3
4562	5
4563	4
4564	4
4565	1
4566	1
4567	1
4568	2
4569	2
4570	0
4571	0
4572	5
4573	2
4574	2
4575	4
4576	2
4577	1
4578	2
4579	5
4580	0
4581	0
4582	1
4583	0
4584	5
4585	2
4586	2
4587	1
4588	0
4589	3
4590	5
4591	0
4592	0
4593	3
4594	2
4595	4
4596	4
4597	5
4598	1
4599	3
4600	2
4601	3
4602	1
4603	3
4604	3
4605	5
4606	2
4607	0
4608	1
4609	4
4610	5
4611	2
4612	3
4613	3
4614	0
4615	4
4616	3
4617	2
4618	3
4619	5
4620	5
4621	2
4622	3
4623	2
4624	0
4625	4
4626	4
4627	5
4628	1
4629	3
4630	4
4631	2
4632	4
4633	4
4634	0
4635	1
4636	3
4637	0
4638	4
4639	1
4640	0
4641	0
4642	3
4643	1
4644	4
4645	4
4646	2
4647	1
4648	0
4649	1
4650	1
4651	3
4652	1
4653	3
4654	3
4655	2
4656	3
4657	2
4658	1
4659	1
4660	3
4661	0
4662	4
4663	0
4664	2
4665	1
4666	3
4667	2
4668	5
4669	2
4670	5
4671	3
4672	2
4673	2
4674	1
4675	1
4676	4
4677	1
4678	5
4679	0
4680	3
4681	1
4682	1
4683	4
4684	2
4685	1
4686	1
4687	1
4688	0
4689	0
4690	0
4691	5
4692	0
4693	3
4694	4
4695	0
4696	0
4697	4
4698	5
4699	4
4700	0
4701	4
4702	4
4703	2
4704	3
4705	3
4706	0
4707	0
4708	5
4709	4
4710	0
4711	5
4712	2
4713	3
4714	5
4715	4
4716	2
4717	2
4718	2
4719	1
4720	5
4721	3
4722	1
4723	3
4724	5
4725	3
4726	0
4727	4
4728	1
4729	5
4730	4
4731	1
4732	2
4733	4
4734	2
4735	4
4736	3
4737	0
4738	3
4739	3
4740	5
4741	0
4742	1
4743	1
4744	1
4745	4
4746	5
4747	2
4748	0
4749	2
4750	3
4751	3
4752	0
4753	2
4754	2
4755	1
4756	2
4757	4
4758	3
4759	5
4760	3
4761	0
4762	1
4763	3
4764	5
4765	0
4766	1
4767	2
4768	5
4769	3
4770	1
4771	5
4772	0
4773	4
4774	2
4775	5
4776	1
4777	3
4778	2
4779	4
4780	0
4781	5
4782	0
4783	4
4784	3
4785	4
4786	0
4787	5
4788	1
4789	5
4790	5
4791	0
4792	2
4793	2
4794	5
4795	3
4796	1
4797	5
4798	2
4799	4
4800	4
4801	4
4802	3
4803	2
4804	4
4805	1
4806	0
4807	1
4808	5
4809	2
4810	3
4811	5
4812	1
4813	5
4814	5
4815	0
4816	0
4817	2
4818	3
4819	3
4820	4
4821	4
4822	2
4823	2
4824	3
4825	0
4826	0
4827	5
4828	1
4829	4
4830	4
4831	5
4832	3
4833	3
4834	5
4835	1
4836	1
4837	1
4838	3
4839	4
4840	2
4841	3
4842	0
4843	1
4844	3
4845	2
4846	1
4847	1
4848	2
4849	0
4850	3
4851	2
4852	5
4853	2
4854	5
4855	0
4856	5
4857	4
4858	4
4859	2
4860	0
4861	4
4862	5
4863	2
4864	4
4865	5
4866	4
4867	5
4868	0
4869	0
4870	3
4871	0
4872	3
4873	1
4874	3
4875	1
4876	3
4877	5
4878	3
4879	0
4880	2
4881	4
4882	4
4883	0
4884	2
4885	2
4886	5
4887	3
4888	4
4889	5
4890	2
4891	4
4892	1
4893	5
4894	1
4895	3
4896	0
4897	3
4898	5
4899	3
4900	3
4901	4
4902	4
4903	2
4904	2
4905	1
4906	4
4907	0
4908	1
4909	5
4910	3
4911	4
4912	5
4913	1
4914	4
4915	3
4916	4
4917	0
4918	0
4919	4
4920	2
4921	5
4922	4
4923	4
4924	3
4925	4
4926	3
4927	0
4928	4
4929	4
4930	1
4931	5
4932	3
4933	0
4934	0
4935	5
4936	4
4937	1
4938	1
4939	5
4940	1
4941	5
4942	1
4943	2
4944	0
4945	0
4946	5
4947	0
4948	4
4949	0
4950	2
4951	2
4952	5
4953	0
4954	1
4955	3
4956	5
4957	0
4958	0
4959	1
4960	2
4961	3
4962	1
4963	1
4964	4
4965	1
4966	4
4967	2
4968	1
4969	5
4970	4
4971	2
4972	2
4973	4
4974	2
4975	4
4976	2
4977	3
4978	0
4979	5
4980	2
4981	5
4982	0
4983	4
4984	5
4985	5
4986	0
4987	5
4988	4
4989	5
4990	3
4991	5
4992	4
4993	3
4994	5
4995	3
4996	5
4997	4
4998	3
4999	2
5000	5
5001	4
5002	0
5003	2
5004	4
5005	3
5006	1
5007	4
5008	5
5009	4
5010	2
5011	1
5012	2
5013	4
5014	2
5015	3
5016	3
5017	2
5018	1
5019	1
5020	3
5021	1
5022	3
5023	3
5024	3
5025	0
5026	1
5027	1
5028	2
5029	3
5030	3
5031	1
5032	5
5033	2
5034	5
5035	5
5036	3
5037	0
5038	0
5039	3
5040	1
5041	5
5042	5
5043	3
5044	5
5045	0
5046	0
5047	4
5048	4
5049	1
5050	4
5051	1
5052	2
5053	3
5054	4
5055	1
5056	0
5057	2
5058	0
5059	4
5060	0
5061	2
5062	3
5063	2
5064	3
5065	4
5066	2
5067	3
5068	1
5069	3
5070	4
5071	0
5072	3
5073	0
5074	3
5075	2
5076	1
5077	0
5078	2
5079	3
5080	4
5081	5
5082	4
5083	0
5084	0
5085	3
5086	4
5087	2
5088	0
5089	0
5090	5
5091	0
5092	2
5093	3
5094	2
5095	2
5096	1
5097	3
5098	3
5099	4
5100	5
5101	3
5102	5
5103	1
5104	5
5105	3
5106	5
5107	3
5108	2
5109	3
5110	5
5111	0
5112	0
5113	0
5114	1
5115	3
5116	3
5117	1
5118	4
5119	5
5120	5
5121	1
5122	1
5123	1
5124	4
5125	4
5126	1
5127	5
5128	0
5129	1
5130	5
5131	4
5132	5
5133	1
5134	4
5135	3
5136	4
5137	0
5138	0
5139	4
5140	5
5141	2
5142	4
5143	1
5144	3
5145	4
5146	0
5147	3
5148	3
5149	4
5150	3
5151	0
5152	2
5153	4
5154	3
5155	3
5156	3
5157	4
5158	2
5159	1
5160	2
5161	3
5162	3
5163	2
5164	2
5165	1
5166	4
5167	2
5168	4
5169	1
5170	1
5171	0
5172	4
5173	1
5174	4
5175	0
5176	1
5177	5
5178	5
5179	5
5180	1
5181	4
5182	3
5183	5
5184	0
5185	2
5186	4
5187	3
5188	2
5189	0
5190	4
5191	1
5192	1
5193	2
5194	1
5195	3
5196	1
5197	5
5198	1
5199	2
5200	5
5201	1
5202	5
5203	5
5204	0
5205	1
5206	5
5207	2
5208	1
5209	3
5210	0
5211	0
5212	2
5213	4
5214	4
5215	4
5216	4
5217	3
5218	4
5219	4
5220	2
5221	5
5222	5
5223	2
5224	0
5225	1
5226	0
5227	3
5228	0
5229	2
5230	1
5231	4
5232	0
5233	0
5234	3
5235	1
5236	3
5237	1
5238	0
5239	5
5240	1
5241	1
5242	0
5243	2
5244	0
5245	1
5246	3
5247	0
5248	3
5249	1
5250	2
5251	5
5252	3
5253	3
5254	0
5255	2
5256	2
5257	2
5258	0
5259	0
5260	4
5261	1
5262	3
5263	3
5264	3
5265	1
5266	0
5267	5
5268	1
5269	5
5270	4
5271	0
5272	5
5273	0
5274	2
5275	4
5276	3
5277	3
5278	4
5279	0
5280	2
5281	3
5282	2
5283	2
5284	5
5285	0
5286	0
5287	5
5288	3
5289	3
5290	3
5291	3
5292	1
5293	2
5294	0
5295	5
5296	0
5297	0
5298	2
5299	3
5300	2
5301	3
5302	4
5303	4
5304	4
5305	5
5306	0
5307	2
5308	2
5309	1
5310	4
5311	1
5312	1
5313	4
5314	5
5315	1
5316	5
5317	2
5318	4
5319	4
5320	1
5321	3
5322	1
5323	5
5324	5
5325	0
5326	5
5327	3
5328	3
5329	5
5330	1
5331	3
5332	4
5333	4
5334	2
5335	3
5336	2
5337	2
5338	2
5339	4
5340	3
5341	3
5342	0
5343	3
5344	2
5345	1
5346	4
5347	1
5348	5
5349	5
5350	0
5351	5
5352	1
5353	0
5354	5
5355	3
5356	5
5357	4
5358	2
5359	5
5360	4
5361	2
5362	5
5363	0
5364	4
5365	1
5366	1
5367	1
5368	5
5369	3
5370	1
5371	1
5372	5
5373	4
5374	2
5375	2
5376	1
5377	0
5378	0
5379	2
5380	1
5381	2
5382	0
5383	3
5384	2
5385	1
5386	2
5387	3
5388	5
5389	2
5390	2
5391	2
5392	0
5393	3
5394	4
5395	0
5396	4
5397	3
5398	2
5399	0
5400	5
5401	0
5402	1
5403	1
5404	5
5405	3
5406	0
5407	5
5408	5
5409	0
5410	0
5411	2
5412	3
5413	4
5414	4
5415	0
5416	3
5417	1
5418	1
5419	3
5420	4
5421	2
5422	0
5423	5
5424	1
5425	4
5426	1
5427	2
5428	5
5429	4
5430	5
5431	1
5432	3
5433	1
5434	5
5435	3
5436	5
5437	4
5438	1
5439	0
5440	3
5441	5
5442	2
5443	3
5444	0
5445	5
5446	2
5447	1
5448	0
5449	2
5450	2
5451	2
5452	2
5453	0
5454	4
5455	3
5456	0
5457	5
5458	2
5459	4
5460	1
5461	1
5462	3
5463	0
5464	2
5465	2
5466	2
5467	4
5468	1
5469	1
5470	4
5471	4
5472	2
5473	1
5474	2
5475	1
5476	4
5477	5
5478	3
5479	1
5480	1
5481	1
5482	1
5483	0
5484	1
5485	0
5486	1
5487	5
5488	5
5489	5
5490	4
5491	0
5492	4
5493	1
5494	2
5495	2
5496	0
5497	5
5498	0
5499	3
5500	0
5501	1
5502	5
5503	4
5504	4
5505	2
5506	1
5507	0
5508	2
5509	4
5510	0
5511	2
5512	1
5513	5
5514	5
5515	0
5516	0
5517	0
5518	1
5519	3
5520	0
5521	2
5522	4
5523	1
5524	0
5525	1
5526	3
5527	3
5528	2
5529	4
5530	4
5531	2
5532	2
5533	4
5534	5
5535	2
5536	5
5537	1
5538	1
5539	5
5540	5
5541	0
5542	2
5543	3
5544	1
5545	2
5546	0
5547	3
5548	2
5549	5
5550	1
5551	0
5552	0
5553	1
5554	3
5555	4
5556	5
5557	2
5558	5
5559	4
5560	2
5561	1
5562	4
5563	4
5564	3
5565	4
5566	0
5567	0
5568	3
5569	1
5570	2
5571	4
5572	3
5573	4
5574	3
5575	3
5576	5
5577	1
5578	0
5579	1
5580	5
5581	0
5582	1
5583	2
5584	0
5585	5
5586	2
5587	0
5588	0
5589	0
5590	3
5591	5
5592	2
5593	2
5594	0
5595	3
5596	5
5597	2
5598	2
5599	0
5600	4
5601	2
5602	1
5603	4
5604	4
5605	1
5606	5
5607	3
5608	0
5609	1
5610	3
5611	4
5612	4
5613	5
5614	2
5615	0
5616	5
5617	4
5618	5
5619	2
5620	4
5621	2
5622	5
5623	3
5624	0
5625	2
5626	5
5627	2
5628	4
5629	4
5630	5
5631	5
5632	4
5633	3
5634	0
5635	0
5636	5
5637	1
5638	2
5639	2
5640	3
5641	4
5642	5
5643	2
5644	0
5645	1
5646	2
5647	0
5648	2
5649	1
5650	1
5651	1
5652	3
5653	0
5654	3
5655	2
5656	3
5657	2
5658	3
5659	4
5660	0
5661	2
5662	5
5663	5
5664	3
5665	0
5666	1
5667	5
5668	5
5669	1
5670	3
5671	5
5672	0
5673	0
5674	0
5675	0
5676	3
5677	4
5678	2
5679	2
5680	4
5681	0
5682	3
5683	3
5684	3
5685	0
5686	0
5687	4
5688	5
5689	5
5690	0
5691	2
5692	5
5693	1
5694	0
5695	1
5696	3
5697	0
5698	1
5699	2
5700	2
5701	2
5702	5
5703	5
5704	1
5705	3
5706	2
5707	1
5708	4
5709	2
5710	3
5711	5
5712	0
5713	1
5714	4
5715	2
5716	2
5717	0
5718	2
5719	3
5720	5
5721	0
5722	3
5723	3
5724	4
5725	2
5726	1
5727	3
5728	0
5729	4
5730	1
5731	5
5732	0
5733	5
5734	5
5735	2
5736	1
5737	1
5738	1
5739	4
5740	0
5741	5
5742	1
5743	3
5744	3
5745	4
5746	3
5747	4
5748	5
5749	3
5750	4
5751	0
5752	3
5753	1
5754	2
5755	1
5756	3
5757	5
5758	3
5759	2
5760	2
5761	1
5762	4
5763	3
5764	3
5765	5
5766	4
5767	5
5768	1
5769	4
5770	1
5771	2
5772	4
5773	3
5774	2
5775	5
5776	1
5777	2
5778	4
5779	2
5780	5
5781	2
5782	4
5783	2
5784	3
5785	2
5786	5
5787	3
5788	3
5789	4
5790	5
5791	2
5792	1
5793	3
5794	2
